STATION,NAME,DATE,DAPR,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,PPT_Inches
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/3/2010,,,,0.35,0,0,79,56,57,0.35
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/4/2010,,,,0.02,0,0,60,45,47,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/5/2010,,,,0,0,0,64,41,54,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/6/2010,,,,0.1,0,0,70,54,58,0.1
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/7/2010,,,,0,0,0,72,55,56,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/8/2010,,,,0.1,0,0,59,50,57,0.1
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/9/2010,,,,0,0,0,64,41,49,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/10/2010,,,,0,0,0,69,48,55,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/11/2010,,,,0.25,0,0,68,48,57,0.25
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/12/2010,,,,0,0,0,79,46,55,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/13/2010,,,,0,0,0,72,47,56,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/14/2010,,,,0,0,0,72,44,50,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/15/2010,,,,0,0,0,68,50,52,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/16/2010,,,,0.53,0,0,68,52,53,0.53
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/17/2010,,,,0,0,0,61,46,51,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/18/2010,,,,0.08,0,0,69,51,52,0.08
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/19/2010,,,,0,0,0,58,41,48,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/20/2010,,,,0,0,0,62,45,52,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/21/2010,,,,0.03,0,0,72,52,67,0.03
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/22/2010,,,,0.15,0,0,73,46,52,0.15
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/23/2010,,,,2.3,0,0,70,52,65,2.3
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/24/2010,,,,0.38,0,0,80,54,54,0.38
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/25/2010,,,,0,0,0,55,43,46,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/26/2010,,,,0,0,0,58,35,45,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/27/2010,,,,0,0,0,60,36,48,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/28/2010,,,,0,0,0,65,43,50,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/29/2010,,,,0,0,0,61,48,53,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/30/2010,,,,0,0,0,74,42,51,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/1/2010,,,,0,0,0,67,40,49,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/2/2010,,,,0.05,0,0,69,37,40,0.05
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/3/2010,,,,0,0,0,52,28,33,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/4/2010,,,,0,0,0,55,31,38,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/5/2010,,,,0,0,0,62,33,41,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/6/2010,,,,0,0,0,68,39,48,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/7/2010,,,,0,0,0,73,38,43,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/8/2010,,,,0,0,0,72,41,48,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/9/2010,,,,0,0,0,81,48,63,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/10/2010,,,,0,0,0,74,45,51,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/11/2010,,,,0,0,0,81,48,53,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/12/2010,,,,0,0,0,72,46,51,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/13/2010,,,,0,0,0,77,41,46,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/14/2010,,,,0,0,0,64,34,63,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/15/2010,,,,0,0,0,66,34,39,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/16/2010,,,,0,0,0,66,34,43,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/17/2010,,,,0,0,0,67,30,32,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/18/2010,,,,0,0,0,59,31,45,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/19/2010,,,,0,0,0,52,28,35,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/20/2010,,,,0,0,0,58,36,45,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/21/2010,,,,0,0,0,60,33,39,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/22/2010,,,,0,0,0,60,26,37,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/23/2010,,,,0,0,0,61,38,54,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/24/2010,,,,1.08,0,0,57,49,56,1.08
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/25/2010,,,,0.05,0,0,63,54,55,0.05
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/26/2010,,,,0,0,0,63,55,55,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/27/2010,,,,0,0,0,48,39,40,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/28/2010,,,,0.08,0,0,46,36,38,0.08
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/29/2010,,,,0,0,0,40,24,25,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/30/2010,,,,0,0,0,48,25,43,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/31/2010,,,,0,0,0,56,22,25,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/1/2010,,,,0,0,0,48,25,27,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/2/2010,,,,,0,0,,,,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/3/2010,,0.02,,,0,0,49,27,31,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/4/2010,,,,0,0,0,57,34,41,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/5/2010,,,,0,0,0,44,26,27,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/6/2010,,,,0,0,0,38,20,25,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/7/2010,,,,0,0,0,47,25,39,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/8/2010,,,,0,0,0,59,39,44,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/9/2010,,,,0,0,0,65,42,47,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/10/2010,,,,0,0,0,65,45,47,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/11/2010,,,,0,0,0,63,47,47,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/12/2010,,,,0.03,0,0,55,30,39,0.03
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/13/2010,,,,0.37,0,0,41,36,41,0.37
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/14/2010,,,,0.22,0,0,43,33,34,0.22
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/15/2010,,,,0,0,0,36,31,33,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/16/2010,,,,0,0,0,47,29,39,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/17/2010,,,,0.05,0,0,49,37,39,0.05
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/18/2010,,,,0,0,0,42,30,30,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/19/2010,,,,0,0,0,33,26,31,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/20/2010,,,,0,0,0,37,20,21,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/21/2010,,,,0,0,0,33,21,33,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/22/2010,,,,0.06,0,0,50,33,36,0.06
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/23/2010,,,,0.13,0,0,42,17,18,0.13
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/24/2010,,,,0,0,0,24,13,24,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/26/2010,,0.25,0.51,,,0,34,24,29,0.25
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/27/2010,,,,0,0,0,29,12,16,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/28/2010,,,,0,0,0,27,14,24,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/29/2010,,,,0,0,0,43,25,34,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/30/2010,,,,0.29,0,0,43,39,41,0.29
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/1/2010,,,,0.01,,0,30,18,19,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/2/2010,,,,0,0,0,23,13,13,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/3/2010,,,,0,0,0,25,7,15,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/4/2010,,,,0.12,1.5,1,21,14,21,0.12
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/5/2010,,,,0.01,,1,28,8,16,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/6/2010,,,,0,0,1,28,6,12,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/7/2010,,,,0,0,1,19,7,7,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/8/2010,,,,0,0,1,19,-1,2,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/9/2010,,,,0,0,,21,2,13,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/10/2010,,,,0.07,2.3,3,28,14,28,0.07
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/11/2010,,,,0.17,3,6,30,16,22,0.17
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/12/2010,,,,0,0,,28,15,15,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/13/2010,,,,0.16,13,18,17,-11,-6,0.16
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/14/2010,,,,0,0,18,9,-19,-5,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/15/2010,,,,0,0,18,13,-18,-16,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/16/2010,,,,0,0,18,17,-11,2,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/17/2010,,,,0,0,18,19,0,9,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/18/2010,,,,0,0,18,19,9,9,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/19/2010,,,,0,0,18,16,3,4,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/20/2010,,,,0,0,18,18,-6,11,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/21/2010,,,,0.15,2,19,29,11,28,0.15
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/22/2010,,,,0.06,0.4,18,30,21,27,0.06
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/23/2010,,,,0,0,15,29,15,23,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/24/2010,,,,0,0,15,24,21,21,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/25/2010,,,,0.08,1,15,26,21,25,0.08
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/26/2010,,,,0.01,0.5,15,28,9,17,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/27/2010,,,,0,0,15,23,16,16,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/28/2010,,,,0,0,15,23,8,17,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/29/2010,,,,0,0,14,29,11,20,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/30/2010,,,,,0,,,,,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/31/2010,,0.01,,,0,5,43,20,31,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/1/2011,,,,0.01,0.1,4,40,8,8,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/2/2011,,,,,,1,10,3,6,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/3/2011,,,,,,1,20,3,20,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/4/2011,,,,0.03,0.5,1,26,3,13,0.03
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/5/2011,,,,,,1,15,-5,5,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/6/2011,,,,0.01,0.4,1,20,5,11,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/7/2011,,,,,,1,16,6,6,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/8/2011,,,,0.02,0.5,2,12,4,5,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/9/2011,,,,,,2,17,-8,-2,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/10/2011,,,,,,2,21,-2,13,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/11/2011,,,,0.05,0.8,3,24,13,20,0.05
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/12/2011,,,,0.02,0.7,3,24,17,20,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/13/2011,,,,,,3,24,3,8,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/14/2011,,,,0.02,0.5,3,20,8,15,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/15/2011,,,,0.21,3.7,7,19,11,11,0.21
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/16/2011,,,,,,7,19,-13,1,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/17/2011,,,,0.01,0.3,7,19,1,19,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/18/2011,,,,0.04,3,10,25,19,20,0.04
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/19/2011,,,,,,10,20,-4,6,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/20/2011,,,,,,10,16,-7,2,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/21/2011,,,,,,10,10,-22,-20,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/22/2011,,,,0.01,0.3,10,3,-17,3,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/23/2011,,,,,,10,6,-22,-3,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/24/2011,,,,,,10,15,-3,15,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/25/2011,,,,,,9,26,14,15,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/26/2011,,,,,,9,25,13,15,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/27/2011,,,,0.09,1.1,10,22,15,18,0.09
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/28/2011,,,,,,9,28,18,20,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/29/2011,,,,0.02,0.5,8,29,19,21,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/30/2011,,,,0.01,0.5,8,25,15,15,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/31/2011,,,,0.03,1,9,24,11,11,0.03
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/1/2011,,,,0.11,4,13,15,8,10,0.11
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/2/2011,,,,0.06,2.5,15,19,10,14,0.06
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/3/2011,,,,,,15,17,-7,2,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/4/2011,,,,,,15,23,2,8,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/5/2011,,,,,,14,28,8,17,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/6/2011,,,,0.01,0.3,14,29,17,27,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/7/2011,,,,0.05,1,12,30,16,21,0.05
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/8/2011,,,,,,12,22,-6,-4,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/9/2011,,,,,,12,,,,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/10/2011,,,,,,12,10,-20,-12,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/11/2011,,,,,,12,15,-16,-5,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/12/2011,,,,0.01,0.2,11,23,-5,15,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/13/2011,,,,,,8,31,14,29,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/14/2011,,,,,,6,52,29,32,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/15/2011,,,,,,6,37,23,26,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/16/2011,,,,,,6,38,24,31,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/17/2011,,,,,,4,46,31,42,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/18/2011,,,,,,3,45,27,27,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/19/2011,,,,,,3,34,13,15,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/20/2011,,,,,,3,30,15,26,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/21/2011,,,,0.62,10,13,28,20,20,0.62
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/22/2011,,,,0.1,3,16,20,12,16,0.1
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/23/2011,,,,,,16,25,16,23,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/24/2011,,,,0.02,0.2,16,29,23,28,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/25/2011,,,,,,15,29,11,14,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/26/2011,,,,,,15,29,-6,3,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/27/2011,,,,0.06,2.5,17,29,3,15,0.06
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",2/28/2011,,,,,,17,26,11,13,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/1/2011,,,,,,16,29,10,24,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/2/2011,,,,,,12,42,6,7,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/3/2011,,,,,,11,20,7,20,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/4/2011,,,,0.12,,10,36,20,32,0.12
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/5/2011,,,,,,10,37,27,28,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/6/2011,,,,,,9,28,5,15,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/7/2011,,,,0.01,0.1,9,29,15,25,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/8/2011,,,,0.01,0.2,8,35,25,30,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/9/2011,,,,0.18,4,10,38,28,28,0.18
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/10/2011,,,,0.02,1,9,33,26,29,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/11/2011,,,,,,8,36,11,20,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/12/2011,,,,,,6,41,11,28,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/13/2011,,,,,,6,28,22,23,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/14/2011,,,,,,5,36,12,24,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/15/2011,,,,,,4,42,12,22,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/16/2011,,,,,,3,47,21,33,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/17/2011,,,,,,2,51,21,43,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/19/2011,,,,,,1,50,21,23,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/20/2011,,,,0.02,,1,47,23,35,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/21/2011,,,,0.44,,0,40,35,35,0.44
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/22/2011,,,,0.17,,0,41,32,32,0.17
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/23/2011,,,,1.1,1,0,33,26,26,1.1
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/24/2011,,,,0.17,3,3,26,11,12,0.17
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/25/2011,,,,,,3,28,9,15,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/26/2011,,,,,,3,27,11,15,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/27/2011,,,,,,2,28,9,16,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/28/2011,,,,,,2,28,8,14,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/29/2011,,,,0,0,2,33,11,18,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/30/2011,,,,,,1,39,16,24,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",3/31/2011,,,,,,1,44,21,31,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/1/2011,,,,,,1,46,30,34,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/2/2011,,,,0.01,,,39,33,35,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/3/2011,,,,0.26,,,44,32,37,0.26
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/4/2011,,,,0.12,,,44,29,32,0.12
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/5/2011,,,,,,,44,27,31,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/6/2011,,,,0.04,,,50,31,40,0.04
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/7/2011,,,,,,,57,32,35,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/8/2011,,,,,,,57,34,40,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/9/2011,,,,,,,59,40,45,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/10/2011,,,,0.34,,,57,45,57,0.34
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/11/2011,,,,1.15,,,76,46,48,1.15
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/12/2011,,,,,,,57,30,45,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/13/2011,,,,,,,62,39,52,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/14/2011,,,,0.01,,,63,32,32,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/15/2011,,,,,,,40,33,32,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/16/2011,,,,0.41,,,42,31,32,0.41
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/17/2011,,,,0.21,,,38,31,30,0.21
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/18/2011,,,,,,,45,29,30,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/19/2011,,,,,,,47,30,35,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/20/2011,,,,0.32,5,4,47,25,30,0.32
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/21/2011,,,,0.03,0.4,0,39,26,30,0.03
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/22/2011,,,,0.05,,,48,29,37,0.05
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/23/2011,,,,0.25,,,44,38,44,0.25
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/24/2011,,,,0.01,,,53,35,41,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/25/2011,,,,,,,55,32,41,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/26/2011,,,,0.65,,,51,41,41,0.65
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/27/2011,,,,0.54,,,48,37,37,0.54
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/28/2011,,,,0.1,,,46,34,35,0.1
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/29/2011,,,,0.1,,,43,28,38,0.1
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",4/30/2011,,,,0.2,,,62,28,50,0.2
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/1/2011,,,,0,,,67,41,43,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/2/2011,,,,0,,,47,32,41,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/3/2011,,,,0,,,47,32,36,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/4/2011,,,,0,,,44,25,36,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/5/2011,,,,0.01,,,61,36,44,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/6/2011,,,,0,,,59,36,51,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/7/2011,,,,0,,,67,46,50,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/8/2011,,,,0,,,64,34,44,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/9/2011,,,,0,,,68,44,56,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/10/2011,,,,0.45,,,61,49,55,0.45
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/11/2011,,,,0,,,70,55,59,0
